MSMEG_0001	-2.65	-3.3	-2.7333	-1.55
MSMEG_0005	-2.55	-4.6	-1.0	0.0
MSMEG_0007	-2.5407	-2.8	-2.85	-1.8625
MSMEG_0016	-1.8667	-2.0667	-2.4	-0.2
MSMEG_0020	-2.8875	-2.7333	-1.7	-4.9
MSMEG_0021	-4.325	-5.05	-3.6	-1.5
MSMEG_0026	-0.7333	-1.1	0.0	0.0
MSMEG_0027	-1.3	-1.7	-1.1	0.0
MSMEG_0028	-3.7316	-4.1857	-4.0	-2.72
MSMEG_0030	-2.65	-2.52	-2.16	-3.425
MSMEG_0032	-4.0652	-6.2125	-3.8125	-1.9
MSMEG_0033	-1.92	-0.75	-3.1	-1.9
MSMEG_0034	-2.5333	-2.15	-3.3	-3.3
MSMEG_0036	-2.4148	-2.41	-1.6778	-3.25
MSMEG_0044	-2.3857	-2.4333	-3.1333	0.0
MSMEG_0046	-2.8	-3.2	-3.8	0.0
MSMEG_0047	-1.3333	-1.0	-2.0	-2.0
MSMEG_0049	-3.3921	-3.5	-3.2538	-3.425
MSMEG_0050	-2.8625	-2.7	-3.2727	-2.59
MSMEG_0051	-3.75	-7.5	0.0	0.0
MSMEG_0052	-1.725	-3.4	-0.1	0.0
MSMEG_0053	-0.4	-0.8	0.0	0.0
MSMEG_0056	-3.44	-5.0	-3.6	0.0
MSMEG_0060	-2.3778	-3.1667	-2.475	-1.0
MSMEG_0069	-1.52	-2.85	-0.85	-0.2
MSMEG_0070	-1.5591	-2.3	-1.02	-1.3429
MSMEG_0076	-2.27	-1.65	-1.8667	-3.5
MSMEG_0078	-1.925	-1.2667	-2.2667	-2.4
MSMEG_0079	-3.087	-2.975	-2.5625	-3.8143
MSMEG_0083	-3.0333	-4.1667	-2.85	0.0
MSMEG_0087	-1.9	0.0	-3.8	-3.8
MSMEG_0095	-3.2	-6.4	0.0	0.0
MSMEG_0096	-1.35	0.0	-2.7	-2.7
MSMEG_0109	-2.1571	-1.7429	-2.4	-2.3167
MSMEG_0130	-2.48	-2.65	-3.55	0.0
MSMEG_0131	-0.6667	-0.5	-1.5	0.0
MSMEG_0132	-2.7182	-4.65	-1.425	-1.8667
MSMEG_0133	-1.85	-1.5	-2.2	0.0
MSMEG_0140	-2.4875	-3.9333	-2.7	0.0
MSMEG_0142	-2.3111	-3.675	-1.7667	-0.4
MSMEG_0143	-2.3462	-1.4111	-2.3333	-3.4125
MSMEG_0145	-2.4833	-1.775	-3.4889	-2.0
